6.771701076920604023e-02 4.821449432195645812e-03 -3.113392199066922217e-03
6.967948303886550843e-02 2.347069326708250969e-03 5.988055892398147506e-03
7.164760215636338525e-02 -6.412399555071113255e-03 8.096572755122322107e-03
7.360354457146081608e-02 -9.180019495849123246e-04 4.434782397478187477e-03
7.556606949014893493e-02 7.601896172172883936e-03 -7.842615468217628560e-03
7.753025867968174611e-02 4.375686595808669921e-03 -3.607387243033333135e-03
7.948413512304595974e-02 7.817911443539937721e-03 -3.904223434846643137e-03
8.145018682469161442e-02 6.636316964823363307e-03 -5.711985499190608273e-03
8.341703063812094809e-02 2.045998459101028288e-03 4.540757362439196143e-03
8.539087294953059959e-02 2.991176387213467791e-03 -1.112853616769271525e-03
8.736313851755081461e-02 -6.515076714694978399e-03 5.005864486888000897e-03
8.932873114179049057e-02 -3.956231993615832998e-03 -5.492919196947831928e-03
9.128224065968949807e-02 -9.320875345602774864e-03 1.314483370882246760e-03
9.323387751717668315e-02 -7.069308376392968718e-03 -1.586624243367240616e-02
9.520275126790606057e-02 -4.262443002444382678e-03 1.055910234222823263e-02
9.716794159960372157e-02 -1.379663689417220951e-03 -7.010202052416536489e-04
9.913404583548481031e-02 -5.953055675254170787e-03 -1.566945795660279472e-02
1.011030457679536060e-01 -3.284017591449361895e-03 -1.226730076391158164e-02
1.030697878017685920e-01 -5.169230591896223359e-03 -1.210456975812934655e-02
1.050392990874142313e-01 -3.514822015658891630e-04 -2.729343508965365039e-03
1.069917076581467785e-01 8.748269306226852393e-03 -3.446434214272153795e-03
1.089528406965680762e-01 -1.063250960579131821e-03 -8.466689759454526509e-03
1.109191171791678865e-01 1.455535010824071662e-03 -3.297645218454214877e-03
1.128724085204882988e-01 -1.206481165434480918e-02 -9.200738428404298119e-04
1.148364759646175459e-01 -2.837371851560077651e-03 -1.037727656994125169e-02
1.168014978305059876e-01 -1.164282095828106378e-02 -8.091962100848060224e-03
1.187704426520647671e-01 -4.457421511590786700e-03 -4.644556833376722871e-03
1.207356247982457192e-01 -8.643443876129697223e-03 -5.245357964560382058e-03
1.226955107269574324e-01 8.651066378927430023e-03 2.856897589508688995e-03
1.246678270421346518e-01 -1.698053314330261188e-03 -5.073648308961509201e-03
1.266274100420667903e-01 -1.411674989191369356e-03 5.482743835167669388e-03
1.285922694748967143e-01 6.486825497855175371e-03 8.509770444452335880e-03
1.305577977952990243e-01 -3.792641611045755035e-03 -6.065328123668112248e-03
1.325126246988935219e-01 3.071979719448725277e-03 7.227037383687351380e-03
1.344836414152894843e-01 4.774896900713976322e-03 -5.263375792638136375e-03
1.364504747803264306e-01 5.616290943053492413e-03 5.847399062583136242e-03
1.384072517315380613e-01 6.926900318748208107e-03 3.060442584299050139e-03
1.403644798401687543e-01 3.244395582159720348e-03 8.200243126907924562e-03
1.423281901782929293e-01 -7.949959097077741177e-03 -1.716610159614995190e-03
1.443042206272282801e-01 4.331572033537955946e-03 -2.796986714421079157e-03
1.462735316050596812e-01 -9.558996359663174402e-04 1.949187720605705110e-03
1.482371392048953129e-01 1.775014171554900599e-03 5.788297951566212518e-03
1.502036709602487530e-01 3.389564374780773548e-03 5.299372439140581648e-03
1.521620048784328161e-01 4.143417125147763613e-03 2.640394835315973410e-03
1.541174715317082944e-01 -7.366714562662801669e-03 -2.896186910333997666e-03
1.560793104107305596e-01 -1.202761778185124086e-03 1.148524932754257932e-02
1.580383053960893736e-01 -3.665915818389486880e-03 -6.554710884941639115e-03
1.599995496731184130e-01 -1.784096370636700790e-03 5.891319305229014702e-04
1.619726943423782650e-01 6.364858383536287079e-04 -1.062415963598384305e-02
1.639408504229199759e-01 -4.042789609288388597e-03 5.048302819399497210e-03
1.659002395352267012e-01 -6.367090595588487112e-03 -3.848691418413485721e-03
1.678628305976108126e-01 -2.197041557713164117e-03 -5.281573478702061841e-03
1.698329788080594205e-01 -4.842547358140381064e-04 -5.300505657714893459e-04
1.717973030161555059e-01 -6.515462641691227574e-03 4.636544239374096321e-03
1.737488332827383519e-01 -1.069182450390782080e-03 -3.984611716336239340e-03
1.757147313695507918e-01 6.386362065256001586e-03 -5.054634976987215644e-03
1.776880917497399015e-01 4.949226899875647234e-03 -5.893211526108554921e-03
1.796511105949156195e-01 -7.812946669334297489e-03 -1.213521541862383479e-03
1.816157533256488876e-01 -6.343602114280533222e-03 1.019742424141378834e-03
1.835788628592634475e-01 -5.276490408954392919e-03 5.427037825496139334e-04
1.855370387909199836e-01 -1.277330741656923507e-04 -5.297633740187435158e-03
1.874991287506593274e-01 1.653869430269905294e-03 1.350804572968877793e-03
1.894600340279730399e-01 5.783909777994367118e-04 2.835137259831199685e-03
1.914229486713448225e-01 -1.751278027441349749e-03 1.333633824828650560e-03
1.933918071025043928e-01 1.010643694006962967e-02 4.397427200438119854e-03
1.953545188874374061e-01 1.787488675552006967e-03 -4.235743540381142758e-03
1.973142480380710162e-01 -7.433210490556563244e-03 -4.261105346867410937e-03
1.992831163800710681e-01 2.825208984653659883e-03 2.147240064129807280e-04
2.012477780155531026e-01 -1.034545357843530411e-03 2.666851543530635027e-03
2.032101890140826927e-01 5.506454275608696491e-03 -2.871519910690123467e-03
2.051746882826136487e-01 -7.956861312344853943e-04 1.482252683697282691e-03
2.071371545120956614e-01 -3.084444233879546360e-04 3.382910399019056769e-04
2.091000285720426566e-01 1.468284180710099918e-03 -4.234749264719894768e-04
2.110648630681313531e-01 5.222760901436362957e-03 -3.205743794656545909e-03
2.130268173393226883e-01 4.990722931053515055e-03 2.053873531142613729e-04
2.149878886118512522e-01 2.415133009730840996e-03 2.210571150601525758e-03
2.169506244590732047e-01 3.307443149489275314e-03 9.774477330146691401e-04
2.189138474077772512e-01 -8.040152059627381220e-04 1.136319848191513771e-03
2.208789116528609986e-01 1.512030625546056939e-03 1.003529050715323834e-03
2.228443509435869274e-01 3.641705309672671476e-03 -1.051023560235009313e-03
2.248105776908520814e-01 -9.042564862327129305e-04 9.711618246976971847e-04
2.267766670778851856e-01 -1.621417772669664359e-03 -3.997705435228260384e-03
2.287391538395113222e-01 -3.186437557166854617e-03 3.273685185468666603e-03
2.307033819583258483e-01 -3.268136146384992280e-03 -2.081420062969963070e-03
2.326645646216917163e-01 -5.525952165367886693e-03 -7.455310306536677700e-04
2.346209790237355208e-01 -2.836739763915963053e-03 -2.144753619574446546e-03
2.365865582171150505e-01 -3.440306371355728032e-03 5.487358687046750561e-03
2.385516296870882069e-01 4.413693899827375589e-04 -3.453056465348436355e-03
2.405148876571582828e-01 -2.557739678427428665e-03 3.087573763689954731e-03
2.424814897014173354e-01 -4.203975914104152167e-03 -5.939536134202727524e-03
2.444477930068503779e-01 -5.562552315447888418e-03 -5.191928215182994855e-03
2.464169688384186818e-01 -1.104694033481790072e-03 2.205635007510808876e-03
2.483730368270750111e-01 -1.218694773747142079e-03 -7.268882401301191010e-05
2.503282302676876903e-01 -1.570384303774985391e-03 -4.584343348911557037e-03
2.522930203774304547e-01 -3.811626849006821693e-03 7.190987944682980526e-04
2.542575735920960533e-01 4.602704903721610563e-03 -1.889997253766595442e-03
2.562237894633206947e-01 -2.173626618164115065e-03 -1.411248176281576505e-03
2.581864982672592568e-01 3.171117097501063853e-03 -1.883283143367608936e-03
2.601533599967945087e-01 7.056583009378059046e-03 2.189898117900268559e-03
2.621238323983908769e-01 4.613318296817547903e-03 1.763024657047029820e-03
2.640830692486743070e-01 -7.312556244482015799e-04 2.915347296539305688e-03
2.660407692842450822e-01 1.505443418109431164e-03 -2.083069853821006845e-04
2.680062970484561324e-01 -4.079075652463903801e-03 1.450002277119333272e-03
2.699710687492987704e-01 2.006413442600329944e-03 6.941263981177225872e-04
2.719331103438277775e-01 6.808035562052783263e-03 -2.582005140425613909e-03
2.738953617713389965e-01 -1.891061287803030844e-03 9.878982613731324136e-05
2.758595903993434351e-01 -4.570129261917132979e-04 2.596626685329228579e-03
2.778231436002353560e-01 -5.991967092476291334e-03 -2.464419118283767141e-03
2.797859071946036114e-01 -1.855108641531599822e-03 2.325667235090866924e-03
2.817504063034654282e-01 -1.872418454894719808e-03 -1.222511992688857241e-03
2.837147187390027803e-01 1.586231928371040212e-03 -1.517547898425952724e-03
2.856812527994644912e-01 -2.861146443623008295e-03 1.296691280973538696e-03
2.876461192062581551e-01 6.687165732666144891e-05 -1.417627721888914394e-03
2.896082457887977912e-01 1.252144440361702138e-03 4.487811388804718860e-03
2.915741974901684408e-01 5.693270387423510215e-04 6.813339973302356967e-03
2.935415836544300050e-01 -2.209216998519614172e-03 -3.119184774172945041e-04
2.954999879529903728e-01 1.664309119057794106e-03 5.415383710152710250e-03
2.974584056912351060e-01 -2.308825253605206740e-03 -2.723184305626347168e-03
2.994203975909275894e-01 4.089600079630884011e-03 -4.179236153193377490e-03
3.013880750924928797e-01 1.976457547966603556e-03 5.546724946409176127e-03
3.033565162624839995e-01 -2.076127738427469005e-03 -7.789829031614736721e-04
3.053158308062333126e-01 9.839827860065319953e-04 -3.418823038296991967e-04
3.072768953244442436e-01 -1.810294187261640708e-03 -3.545346574736707446e-03
3.092377108679043585e-01 -1.648612269177562872e-03 -6.056059462222540546e-03
3.112031429582892139e-01 -3.521689434223818083e-04 4.081176122823659824e-03
3.131686691025728497e-01 -4.215649308522140259e-03 -2.248706952428514150e-03
3.151273554800705368e-01 -1.589792119771615830e-04 1.760175773997119109e-04
3.170932375007085025e-01 -2.161630018020943567e-03 -7.036561237214078446e-03
3.190610737055432633e-01 1.327540215374511945e-04 -5.978952142974280903e-04
3.210235157740045087e-01 -4.373555570091891553e-04 6.080225491024826567e-03
3.229874380661703070e-01 -2.918595233280529833e-03 9.847950764996227235e-05
3.249525505500740485e-01 2.029780334501740668e-03 1.505667384529285613e-04
3.269154616375684053e-01 -4.201215727010709777e-03 1.277912555972982034e-03
3.288769663260576182e-01 1.127451107692634125e-03 1.093879011230480813e-03
3.308383515638029793e-01 1.632936465416623406e-04 -3.028170161603060961e-04
3.328020915942210278e-01 1.849659866148600784e-03 3.066309039465142661e-03
3.347687116751468794e-01 -4.419260712838601890e-03 -1.097276639838606904e-03
3.367332571898710158e-01 -2.331094932695676469e-03 -9.615060118357554586e-04
3.386960689384997947e-01 -2.183019196572155707e-04 -4.871758744306675659e-03
3.406600525280260583e-01 -3.565930725511590182e-03 9.613908511068025575e-04
3.426233001527368427e-01 -4.032532134861099848e-04 6.258540741339357893e-03
3.445889527521693863e-01 6.713690231969771105e-04 -1.020585405570484383e-03
3.465518660123461103e-01 -1.315441813076967392e-03 3.922524668777960244e-03
3.485087929069773938e-01 -1.846362523087674568e-03 2.387817383530554949e-03
3.504697102607902126e-01 -1.873631808550380029e-03 2.232143867901825729e-03
3.524354523810072082e-01 -4.428032070279419585e-04 2.113345051599324620e-03
3.544036696678032894e-01 6.280799004219073112e-04 3.985857442833529163e-03
3.563643788424091796e-01 1.014048449812898767e-03 2.537611073962331432e-03
3.583253238945900421e-01 -1.047332020198576963e-03 3.305206207373068139e-03
3.602953020774790072e-01 -9.638707481514074971e-04 -1.939267601826277776e-03
3.622599207983844272e-01 1.130468824024344343e-04 -2.988711096618912322e-03
3.642230738014543556e-01 -7.180639179611425504e-04 2.475893751548996491e-03
3.661878229853764433e-01 -1.178899944229372387e-03 2.265767016194963901e-03
3.681538997989745599e-01 -6.631363172211468537e-04 5.810382817302395253e-03
3.701156482979396922e-01 -1.579280112440906159e-03 -1.750270859491309672e-03
3.720739903168409080e-01 -2.525844364348661664e-03 6.511230058450223623e-04
3.740364731646448893e-01 1.748746373214427052e-03 2.697143436148907725e-03
3.760018475835306684e-01 -2.315881890864734949e-03 8.503957377221649239e-04
3.779647180521883976e-01 -5.591087881242629010e-04 2.341961647333690166e-03
3.799266154183943978e-01 6.500462492060599118e-04 4.298443101088844642e-03
3.818913546366860534e-01 9.550086306204796927e-04 1.506504005516884348e-03
3.838571196463718138e-01 -2.567392030421888904e-03 3.399218452719399153e-03
3.858230774519020301e-01 5.005932164892090697e-04 2.398078743450327011e-03
3.877823032710944751e-01 2.838482529909924779e-03 3.341890748800313560e-03
3.897430554300525540e-01 2.347052499223512001e-03 3.887328624978758640e-03
3.917085898204771266e-01 2.230873343188610747e-03 2.738129285412727043e-03
3.936720443069112174e-01 -1.719724822784707285e-03 -1.354680326606572116e-03
3.956354415090437837e-01 2.869413678900922804e-04 -3.396138290363448498e-03
3.975990951452211264e-01 -3.083002650295596503e-03 -1.252294212148230557e-03
3.995640675233310679e-01 -8.727449047407631610e-04 -2.482281079997372686e-04
4.015273056540721308e-01 1.563029769934942692e-03 8.768327570740641619e-04
4.034926670185531861e-01 1.875519462612551536e-03 3.259616241065410591e-03
4.054584473287897173e-01 -1.508739370969514049e-03 1.601354949509525838e-03
4.074194049310838617e-01 -1.621705548982554923e-03 -3.666912927128285205e-04
4.093804400882105066e-01 -3.073159379015089065e-03 4.984411694499257806e-03
4.113442573847742034e-01 -5.634476112934549974e-04 -8.684299010492946280e-04
4.133086874632004859e-01 -1.504212513593894407e-03 8.980478381988010739e-04
4.152708794562526839e-01 -2.308965369894999675e-03 3.320686704170849879e-03
4.172332436425678637e-01 8.413355345051609646e-04 -7.816745171725925090e-04
4.192005224736830571e-01 8.509522978161765394e-04 -5.251149117940778766e-04
4.211667144034897392e-01 -9.722052529528291132e-04 2.965497238913705758e-04
4.231263390297882454e-01 1.314523791967836530e-03 3.088701936242888024e-03
4.250887432252642428e-01 -6.314066482837610295e-04 -4.263072516081933827e-04
4.270522909397709288e-01 -1.823101942756366611e-03 2.239011854050509953e-04
4.290182287339810441e-01 -5.127642510631691408e-04 1.874196790211168917e-03
4.309818057956440462e-01 -9.360123349766436007e-04 4.754781458474965916e-03
4.329407096677820865e-01 -4.770814377044185761e-04 7.455353079517390569e-04
4.349065656842640570e-01 -4.658178271922053248e-03 9.488564708519664492e-04
4.368717883210575526e-01 2.892644263126076254e-04 1.920067483196952196e-03
4.388347936977384234e-01 -4.162485757905232120e-03 3.011695404334435722e-03
4.407987443072355349e-01 -1.394788044862371734e-03 2.572547195755392480e-03
4.427621899121274573e-01 -1.653874066826155342e-03 7.200991595670558354e-04
4.447246899894710115e-01 6.384814352085044220e-04 1.623907273327063194e-04
4.466870646566163394e-01 2.654620690892617318e-03 1.503156598983812486e-03
4.486525621341245773e-01 -6.254927867987980505e-05 2.366681297193196087e-03
4.506183954244224465e-01 1.645780786177830635e-03 3.365448093453737854e-03
4.525808500991545524e-01 -1.207364096858176694e-03 2.064527629594969937e-04
4.545427485320481242e-01 3.264924939628599532e-03 7.767668609151012760e-04
4.565060509428015001e-01 -1.798793488116512407e-03 2.166002900870545034e-03
4.584720028340220077e-01 -2.702260774123388387e-04 3.709776586866109227e-03
4.604352980313318744e-01 8.536613537617476766e-04 5.046929103576403008e-03
4.623968783059578258e-01 9.597088836512668308e-04 1.599104878576174116e-03
4.643620951316330125e-01 -4.149040724677699465e-03 5.889360647213237598e-04
4.663237888585753943e-01 -3.415759639511573020e-03 2.732367764553877976e-03
4.682835156050136893e-01 4.049154774283802993e-04 3.449014790104509842e-04
4.702469879646248851e-01 -1.090913702180285050e-03 1.299409742656854050e-03
4.722112616116194150e-01 -6.647448392328447753e-04 2.613514345066514366e-03
4.741756111863268397e-01 -1.137329030203360070e-03 4.809091878845705992e-04
4.761408762064326394e-01 2.433756736955228206e-03 4.581671930030672968e-04
4.781062359395178984e-01 3.740499122622864547e-03 1.474453452948276677e-03
4.800721746930249334e-01 8.739494672926895191e-05 3.845508560495147776e-03
4.820349436185838998e-01 -4.180716453849875336e-04 1.029160795535943862e-03
4.839952759940936988e-01 3.035331471121338609e-03 9.035056617658909772e-04
4.859605176267556281e-01 2.454319878648858477e-03 5.312967618346320364e-03
4.879243407223515239e-01 -6.556080397989161312e-04 -2.429032581698575832e-03
4.898842736184370605e-01 -1.402581098868260767e-03 2.180384227452591972e-03
4.918480844155774245e-01 -2.007252691995420335e-03 1.077306369652752949e-03
4.938138796108778039e-01 2.134557644950518807e-05 1.679170578956723503e-03
4.957774651445424619e-01 -8.972006453100700440e-05 3.424698873543130517e-03
4.977381561320089465e-01 1.059379958036954505e-03 2.137356067223539213e-03
4.997029632954602119e-01 -2.969079656700568393e-04 5.599879728568346593e-05
5.016702622156679059e-01 -1.899114968882065213e-03 8.287982447263697594e-04
5.036312589334225320e-01 -2.142575972974292142e-05 2.534002152637881977e-03
5.055931472692879458e-01 1.223104665727392515e-03 4.146232478428713009e-03
5.075578959701104731e-01 2.210935689077153654e-03 -1.769359735783293530e-03
5.095207265014355391e-01 -6.752368790080565120e-04 3.746550169618778625e-04
5.114843212318039845e-01 7.490330226485042431e-04 3.037079714749424397e-04
5.134474700221419718e-01 2.335456159840321178e-03 2.952815763743732447e-04
5.154093705709905660e-01 4.344477186299489091e-03 8.697012080358668129e-04
5.173732672236911467e-01 -4.457950818523848113e-04 -5.659538531580521337e-04
5.193380932287704477e-01 -1.326850354543829269e-03 2.663049102706649407e-03
5.213035933656494647e-01 1.097768774633856026e-03 2.362820640201324096e-03
5.232667348508855953e-01 2.696786013827612294e-03 6.148841223787560040e-04
5.252268735692101620e-01 1.969359499167655514e-04 -4.917888647704149463e-04
5.271920631229356502e-01 1.591489621124875242e-03 3.470263355155989160e-03
5.291594431897449491e-01 1.156396247485869111e-03 2.218907640342271392e-03
5.311200915238849518e-01 2.900257943408757200e-03 -1.413544206529948610e-05
5.330829075783304338e-01 1.576007051750316634e-03 8.855399356042514825e-04
5.350484979173955047e-01 1.122241652959932168e-04 3.120436260687142749e-03
5.370122501536036541e-01 1.786313201758371605e-03 3.589466292191811903e-03
5.389755575690716727e-01 1.975479849058991988e-03 2.332312721726070848e-03
5.409369349971830943e-01 1.722466015096735248e-03 1.044225670612908274e-03
5.429026982371976118e-01 -1.655675662854960706e-04 1.504269925517220940e-03
5.448654523903417868e-01 3.811200865213359990e-03 2.902464770045742881e-03
5.468255050126749062e-01 5.074623993595039906e-03 2.474408113070758475e-03
5.487904109800462171e-01 4.193537435901451005e-03 -1.262664210774366857e-03
5.507547002394094227e-01 5.029054073786287660e-04 2.869061392408278621e-03
5.527180105693263457e-01 2.663747563677487662e-03 3.027276540183310161e-03
5.546813470743756636e-01 1.114485282697419422e-03 2.609011568961205896e-03
5.566458230185754585e-01 3.846318841360218954e-03 -8.767029236411705284e-04
5.586094671568646586e-01 1.502673961426115312e-03 -1.819517271979043116e-03
5.605738230282828471e-01 1.536284360973194651e-03 5.044755997862804264e-04
5.625367354461825453e-01 1.214496631764649948e-03 1.921946487105419266e-03
5.644984341803193084e-01 3.988236500562569731e-03 4.288220158153110972e-03
5.664610150341579109e-01 1.688524354770182256e-03 -2.599966579177603876e-04
5.684246688366775269e-01 3.437751947849676526e-03 2.538542000019461398e-03
5.703892609233365274e-01 3.151719305011235761e-03 1.757828631283597787e-03
5.723526063946410281e-01 3.180720489707189458e-03 8.399131324998698744e-05
5.743164392853508105e-01 2.614586987704559107e-03 3.361457703383585738e-04
5.762819110268575518e-01 1.655171706214986216e-03 3.634302210584472448e-04
5.782458570963776578e-01 2.761160160915654416e-03 9.559184307497137212e-04
5.802085937689801520e-01 7.993438602349467459e-04 -1.484624303963011371e-03
5.821726674133862467e-01 3.086596679133801757e-03 3.146994147430026700e-03
5.841359431748880393e-01 3.829631138665190448e-03 2.399221056056166645e-03
5.860998309743938872e-01 1.161130883860828078e-03 2.458268719494061116e-03
5.880631389193641256e-01 1.207668326212107957e-03 -2.023766811074079186e-03
5.900257488787664650e-01 1.843579983495269303e-03 2.712677961525633563e-03
5.919865688351690913e-01 3.154186668801406412e-03 4.269284376505755318e-04
5.939514200162294699e-01 5.599877496260674548e-04 -1.353662134294664199e-03
5.959172951890533421e-01 5.005730006847119995e-03 7.177872167758447830e-04
5.978775443224325636e-01 2.501671825498208435e-03 3.128625200096379899e-03
5.998413002191993471e-01 1.175269239978016245e-03 2.116644492861752269e-03
6.018055409520346455e-01 4.994105582774244212e-03 1.747380229406569896e-04
6.037704278430217064e-01 1.454956211038194169e-03 2.495057088565122427e-04
6.057335483671179022e-01 3.081208346618513616e-03 1.245154537650394744e-03
6.076945597777242414e-01 7.084791599660578143e-03 -1.062602220105457462e-04
6.096589573640405213e-01 2.476736096285403477e-03 1.108793804394547777e-03
6.116239538290223487e-01 1.837864526941013210e-03 9.436174855621537461e-04
6.135875567449253776e-01 4.960387704897373240e-03 -1.040849964751733303e-03
6.155504604393348123e-01 3.551664936718434973e-03 4.309147207890440257e-04
6.175158762482015895e-01 1.200944938396952821e-03 2.000955058694131594e-04
6.194812154765091394e-01 4.599787422503442968e-03 1.923077186839039499e-03
6.214437391452289905e-01 2.372125351329357201e-03 -7.573722817082462200e-04
6.234060821698115262e-01 3.729281915253235269e-03 5.542609508273343977e-04
6.253690775386083756e-01 4.112677750084392514e-03 1.643531415986387856e-03
6.273313486994601673e-01 3.784752146604120071e-03 2.032158740694622878e-04
6.292936712335003291e-01 3.443596929766368220e-03 1.717114241508888028e-03
6.312563108982401916e-01 3.267389774182394291e-03 8.148046855334101224e-04
6.332222089441686963e-01 4.907030867812522956e-03 3.411234492483039560e-04
6.351878482033080919e-01 7.187222296341611028e-03 -2.287114689373259679e-04
6.371489834624689541e-01 3.292336021724739936e-03 4.384721537360469767e-04
6.391115118960125629e-01 3.058650689734765393e-03 1.327570950367507052e-03
6.410774309130219395e-01 3.848621350084568959e-03 -2.269759316871899912e-04
6.430416104074025974e-01 4.415731020091406833e-03 1.593481745847169506e-03
6.450047804263148166e-01 3.676509151685269927e-03 2.720124077106644833e-03
6.469691795799689116e-01 4.554771994629280840e-03 -4.345332769418730479e-04
6.489347620837867536e-01 5.664714747368515546e-03 1.192165240849751839e-03
6.508958896826146923e-01 4.819422609684265169e-03 1.050264352043361882e-03
6.528555270926775789e-01 4.077884037774204273e-03 1.305037250862950415e-03
6.548212332972619398e-01 1.985794460909851011e-03 1.088811182753390838e-03
6.567841260999918163e-01 4.774312903411681575e-03 -1.139183994706916003e-03
6.587462590287479491e-01 4.204142581976322290e-03 -7.277210131868550036e-04
6.607102452578486051e-01 4.060737143422477047e-03 -4.535061638170079235e-04
6.626731140369079842e-01 7.040507517336536125e-03 2.226757869553619429e-03
6.646370244211653455e-01 4.678265212596288691e-03 8.255142625117617428e-04
6.666010606245624803e-01 6.055499856928880931e-03 -6.278594602063813923e-04
6.685664718071782087e-01 3.384436161695258960e-03 9.952021842745129021e-04
6.705307584410927779e-01 4.634460252032734928e-03 -2.317552492491103955e-03
6.724922408458219314e-01 6.215550979971729006e-03 1.897260389198685004e-04
6.744565592120549402e-01 5.573963007098114986e-03 -1.559376151303193403e-03
6.764208617353202335e-01 5.836597834631085391e-03 6.580499282640150938e-04
6.783851902907409581e-01 6.155945181627986429e-03 8.460620669625829038e-04
6.803486872495684290e-01 5.836816140415423959e-03 4.615637990583731920e-04
6.823091015847083662e-01 7.738578024447884118e-03 -6.527973677474818714e-04
6.842727836723012658e-01 4.045477906823746750e-03 1.183121535140996272e-03
6.862384728503743148e-01 7.328142110799351627e-03 6.228956133389473848e-04
6.882017975464503889e-01 4.380352088802608179e-03 -7.327909066749960232e-04
6.901637921461921676e-01 5.006588947453094463e-03 -3.341460817675168116e-03
6.921266642103705014e-01 5.825061757852134647e-03 7.898249896616249544e-04
6.940918084511873420e-01 4.907867160681256280e-03 4.297954744105769720e-04
6.960544293912187541e-01 6.806504827892467802e-03 1.394969060588113763e-03
6.980180848493147128e-01 5.663369195934464528e-03 -2.033517655676164715e-03
6.999827997335589247e-01 6.662533850657181844e-03 1.051612994314776728e-03
7.019455423521648862e-01 6.997969276622884038e-03 -1.266530100340612641e-03
7.039085127022270960e-01 6.000241821703111711e-03 -2.361362772657860098e-03
7.058700461572781082e-01 4.588734681068906696e-03 1.500026348222327499e-04
7.078341193990569380e-01 4.064478284874661895e-03 -2.494521919669479004e-03
7.097971657717029315e-01 6.387938594422992722e-03 -1.520010015914952106e-03
7.117613031915722699e-01 7.500271442252515186e-03 -1.518292010432520378e-03
7.137262784997410181e-01 4.055562386721778267e-03 -2.414772988410529564e-04
7.156885691119563297e-01 4.832782569237359382e-03 -6.437379918252661426e-04
7.176536775891338982e-01 4.940030337379219816e-03 -1.189587905219835484e-03
7.196167528876399322e-01 4.675104982523548003e-03 -6.833921719791025140e-04
7.215790371524657409e-01 7.393580876964733761e-03 -1.191637094986042200e-03
7.235438435609551355e-01 7.597518804704828099e-03 -1.018427242971520208e-03
7.255091971376199655e-01 5.163802108145931768e-03 -3.045199415688704114e-03
7.274737016014400925e-01 4.711503937243177731e-03 -3.467349678544229263e-04
7.294345092929456209e-01 6.173081056366047648e-03 -3.543916775379241102e-04
7.313964952077463000e-01 5.243713181441789217e-03 -1.021485846026015665e-03
7.333619426186839263e-01 6.499852601711486599e-03 4.398703844623597092e-04
7.353273405721939548e-01 6.577345337428486260e-03 6.174472940363440188e-04
7.372904789275483983e-01 6.000138848147873460e-03 -8.347421092079754246e-04
7.392513310381788605e-01 6.143534960360241826e-03 -1.335722529040017648e-03
7.412148685941316595e-01 7.292247192634215835e-03 -4.524931533175235998e-04
7.431796094809131059e-01 6.461119129665293670e-03 -2.435096107674672439e-04
7.451421627405231396e-01 5.421166400467303248e-03 7.057479589331894232e-04
7.471057017467311878e-01 5.112194841709882809e-03 -2.307508289438708893e-03
